PORT Code,SB no,SB date,Details,Current status,EGM no,ROSL,GST,Gateway,SB_Year
TUGLAKABAD ICD (INTKD6),1466520,2017/12/11,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0501016481  AABCT4959MCH001  7991212  11 DEC 2017 12:12  ESBCN  29  505  918586.89  0  1744  0  1744  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  18 DEC 2017 00:12  Y  23237/2017  29 DEC 2017 00:12  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T587862312  2017-12-23 0.0.0.0  DFSU6923539  414871  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07AXXXXXXXXF1ZH
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXXXX7-1  2017-11-28  20224 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  140677  2017-12-14 00:00:00.0  INNSA1  S ",2017
TUGLAKABAD ICD (INTKD6),1468626,2017/12/11,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0514025026  ARPPK3328RCH001  7993460  11 DEC 2017 12:12  BDCGP  10  344  63700  0  1274  0  1274  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  13 DEC 2017 00:12  Y  23237/2017  29 DEC 2017 00:12  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T587862312  2017-12-23 0.0.0.0  HDMU6838625  414844  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07AXXXXXXXXF1ZR
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXX153  2017-12-08  11466 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  140365  2017-12-08 00:00:00.0  INNSA1  N ",2017
TUGLAKABAD ICD (INTKD6),1469621,2017/12/11,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0598059113  AASPK9028QCH001  7994500  11 DEC 2017 12:12  AEJEA  845  10250  1384583.2  0  27692  0  27692  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  15 DEC 2017 00:12  Y  23143/2017  22 DEC 2017 00:12  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T437141912  2017-12-19 0.0.0.0  HDMU2556351  414180  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07AXXXXXXXXL1ZI
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXX/35  2017-12-11  166646 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  141077  2017-12-21 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),1471253,2017/12/11,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0500050139  AACFL6638BCH001  7996260  11 DEC 2017 12:12  USSVQ  837  3013  1225222.36  0  0  0  0  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  13 DEC 2017 00:12  Y  N.A.  N.A.  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R707601512  2017-12-15 0.0.0.0  MSKU2961609  413471  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
NULL  NULL  NULL  NULL ","GSTIN    -    07AXXXXXXXXF1ZU
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXX068  2017-12-04  147025 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INPAV1  139966  2017-12-04 00:00:00.0  INPAV1  S ",2017
TUGLAKABAD ICD (INTKD6),1474614,2017/12/11,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0593033043  AACFT3186ACH001  7999808  11 DEC 2017 12:12  MUPLU  78  1541  372527.7  0  0  0  0  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  15 DEC 2017 00:12  Y  N.A.  N.A.  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T1007642212  2017-12-22 0.0.0.0  TEMU2032450  414817  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
NULL  NULL  NULL  NULL ","GSTIN    -    07AXXXXXXXXC1Z5
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXX/17  2017-12-05  33903 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  141426  2017-12-27 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),1486982,2017/12/12,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0504077171  AKOPK7974PCH001  8012908  12 DEC 2017 12:12  LKCMB  2100  105210  2685592  0  0  0  0  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  14 DEC 2017 00:12  Y  N.A.  N.A.  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R1577902412  2017-12-24 0.0.0.0  CNSU2048548  004601  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
NULL  NULL  NULL  NULL ","GSTIN    -    06AXXXXXXXXB1ZF
Invoice Number Invoice Date IGST Paid(INR)
111  2017-12-11  4158 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INPAV1  140831  2017-12-18 00:00:00.0  INPAV1  S ",2017
TUGLAKABAD ICD (INTKD6),1487575,2017/12/12,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0595008844  ADFFS3281FCH001  8013530  12 DEC 2017 12:12  AEJEA  467  7322.56  1608475.96  0  24127  0  24127  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  13 DEC 2017 00:12  Y  23835/2018  15 FEB 2018 00:02  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R817941712  2017-12-17 0.0.0.0  HJMU1409260  413957  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    06AXXXXXXXXE1ZT
Invoice Number Invoice Date IGST Paid(INR)
XXXXX-18  2017-12-11  298404 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  140930  2017-12-19 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),1487979,2017/12/12,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0505075172  AACCP0287DCH001  8013940  12 DEC 2017 12:12  BDCGP  1  206  1039584  0  20792  0  20792  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  19 DEC 2017 00:12  Y  23237/2017  29 DEC 2017 00:12  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T587862312  2017-12-23 0.0.0.0  HDMU6838625  414844  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    06AXXXXXXXXK1ZF
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXX340  2017-12-07  189189 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  140365  2017-12-08 00:00:00.0  INNSA1  N ",2017
TUGLAKABAD ICD (INTKD6),1509191,2017/12/13,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0515934062  FHMPS1058ECH001  8036399  13 DEC 2017 12:12  FRLEH  281  5718  4318672.85  0  64483  0  64483  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  15 DEC 2017 00:12  Y  24082/2018  28 FEB 2018 00:02  Y ","EGM No. EGM Date Container No. Seal No. Error Message
TX227101812  2017-12-18 0.0.0.0  CRSU1134340  414192  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07AXXXXXXXXM1ZF
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXX-18  2017-12-07  3906 ",Please Wait....,2017
TUGLAKABAD ICD (INTKD6),1512374,2017/12/13,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0508028078  AAECB3928MCH001  8039774  13 DEC 2017 12:12  FRFOS  5  880  574997.7  0  11500  0  11500  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  14 DEC 2017 00:12  Y  23143/2017  22 DEC 2017 00:12  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R637981712  2017-12-17 0.0.0.0  SLSU6170854  414243  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    06AXXXXXXXXD1Z2
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXX933  2017-12-07  160999 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  140677  2017-12-14 00:00:00.0  INNSA1  S ",2017
TUGLAKABAD ICD (INTKD6),1521533,2017/12/13,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0504011057  AFBPM9459DCH001  8049444  13 DEC 2017 12:12  TJDYU  1410  20200  4751183.62  0  71268  0  71268  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  15 DEC 2017 00:12  Y  23143/2017  22 DEC 2017 00:12  Y ","EGM No. EGM Date Container No. Seal No. Error Message
TX227101812  2017-12-18 0.0.0.0  GRMU4200556  414416  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07AXXXXXXXXE1ZD
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXX018  2017-12-05  118001 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  140931  2017-12-19 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),1523411,2017/12/13,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
1306014115  AAAFA8105CCH001  8051412  13 DEC 2017 12:12  GNCKY  1528  16576  3502863  0  70057  0  70057  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  16 DEC 2017 00:12  Y  23143/2017  22 DEC 2017 00:12  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R817941712  2017-12-17 0.0.0.0  MRKU8243150  000244  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    08AXXXXXXXXA1ZW
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXX-18  2017-12-12  3220 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  N.A.  N.A.  N.A.  N.A. ",2017
TUGLAKABAD ICD (INTKD6),1546285,2017/12/14,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
3104003254  AAACA3307KCH003  8075620  14 DEC 2017 12:12  USSTL  1  190  195653  0  3913  0  3913  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  19 DEC 2017 00:12  Y  23237/2017  29 DEC 2017 00:12  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T1007642212  2017-12-22 0.0.0.0  DRYU9457048  414824  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    27AXXXXXXXXR1ZF
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXXXX718  2017-12-06  8950 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  141045  2017-12-20 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),1547350,2017/12/14,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0504077171  AKOPK7974PCH001  8076740  14 DEC 2017 12:12  LKCMB  2100  105210  2150512  0  0  0  0  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  18 DEC 2017 00:12  Y  N.A.  N.A.  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R567382012  2017-12-20 0.0.0.0  NYKU3824353  413896  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
NULL  NULL  NULL  NULL ","GSTIN    -    06AXXXXXXXXB1ZF
Invoice Number Invoice Date IGST Paid(INR)
112  2017-12-13  4158 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INPAV1  140831  2017-12-18 00:00:00.0  INPAV1  S ",2017
TUGLAKABAD ICD (INTKD6),1551135,2017/12/14,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0500050139  AACFL6638BCH001  8080739  14 DEC 2017 12:12  KRBUS  1271  9104  2559455.81  0  0  0  0  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  15 DEC 2017 00:12  Y  N.A.  N.A.  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R27741512  2017-12-15 0.0.0.0  OOLU9658411  413874  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
NULL  NULL  NULL  NULL ","GSTIN    -    07AXXXXXXXXF1ZU
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXX069  2017-12-11  307129 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  138758  2017-11-14 00:00:00.0  INNSA1  S ",2017
TUGLAKABAD ICD (INTKD6),1566061,2017/12/15,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0713000201  AADCA0273BCH001  8096438  15 DEC 2017 12:12  USNWK  207  3254.2  652493.11  0  0  0  0  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  19 DEC 2017 00:12  Y  N.A.  N.A.  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T587862312  2017-12-23 0.0.0.0  TGHU5214511  414880  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
NULL  NULL  NULL  NULL ","GSTIN    -    29AXXXXXXXXJ1Z5
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXX017  2017-11-17  74410 ",Please Wait....,2017
TUGLAKABAD ICD (INTKD6),1568268,2017/12/15,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0589053850  AVAPS6694RCH001  8098741  15 DEC 2017 12:12  AEJEA  6  3418  379053.22  0  7581  0  7581  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  18 DEC 2017 00:12  Y  23237/2017  29 DEC 2017 00:12  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T587862312  2017-12-23 0.0.0.0  INLU2203114  414865  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    06AXXXXXXXXM1ZZ
Invoice Number Invoice Date IGST Paid(INR)
070  2017-12-07  69371 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  140487  2017-12-12 00:00:00.0  INNSA1  S ",2017
TUGLAKABAD ICD (INTKD6),1579668,2017/12/15,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0516526065  AADCA0273BCH001  8110740  15 DEC 2017 12:12  USDAL  238  2224.73  374313.94  0  7096  0  7096  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  20 DEC 2017 00:12  Y  23414/2018  12 JAN 2018 00:01  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R1977520401  2018-1-4 0.0.0.0  MRKU6416473  415872  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07DXXXXXXXXL1ZP
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXX-18  2017-12-15  79128 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  140586  2017-12-12 00:00:00.0  INNSA1  S ",2017
TUGLAKABAD ICD (INTKD6),1580068,2017/12/15,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
3011014116  ABSPN4101ECH001  8111183  15 DEC 2017 12:12  USDAL  74  1118  489056.75  0  7336  0  7336  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  20 DEC 2017 00:12  Y  23237/2017  29 DEC 2017 00:12  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T587862312  2017-12-23 0.0.0.0  INKU2342576  414883  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    03AXXXXXXXXE1ZC
Invoice Number Invoice Date IGST Paid(INR)
E53  2017-12-14  88028 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  140402  2017-12-11 00:00:00.0  INNSA1  S ",2017
TUGLAKABAD ICD (INTKD6),1609603,2017/12/18,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0504077171  AKOPK7974PCH001  8143267  18 DEC 2017 12:12  LKCMB  2100  105210  2150512  0  0  0  0  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  21 DEC 2017 00:12  Y  N.A.  N.A.  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R1577902412  2017-12-24 0.0.0.0  TCKU3848465  414969  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
NULL  NULL  NULL  NULL ","GSTIN    -    06AXXXXXXXXB1ZF
Invoice Number Invoice Date IGST Paid(INR)
113  2017-12-15  3753 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INPAV1  140831  2017-12-18 00:00:00.0  INPAV1  S ",2017
TUGLAKABAD ICD (INTKD6),1614481,2017/12/18,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0593052561  AAJPK0196LCH001  8148460  18 DEC 2017 12:12  ITGOA  1  11.65  17784.36  0  0  0  0  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  27 DEC 2017 00:12  Y  N.A.  N.A.  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T257700501  2018-1-5 0.0.0.0  FSCU8047472  415882  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
NULL  NULL  NULL  NULL ","GSTIN    -    08AXXXXXXXXA1Z5
Invoice Number Invoice Date IGST Paid(INR)
X090  2017-10-31  2598 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  141463  2017-12-27 00:00:00.0  INNSA1  S ",2017
TUGLAKABAD ICD (INTKD6),1616744,2017/12/18,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0389025364  AAJCA1821BCH001  8150914  18 DEC 2017 12:12  IRBND  2  4881.8  138632.22  0  2773  0  2773  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  23 DEC 2017 00:12  Y  23328/2018  05 JAN 2018 00:01  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R557963112  2017-12-31 0.0.0.0  AMFU8791180  415489  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    27AXXXXXXXXG1ZZ
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXXXX-18  2017-11-30  67946 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  141297  2017-12-26 00:00:00.0  INMUN1  S ",2017
